milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523632065252,-393216,94,-56,-1,-1,0
1523632065297,-720896,94,-56,-1,-1,0
1523632065297,-786432,94,-56,-1,-1,0
1523632065297,-983040,94,-56,-1,-1,0
1523632065297,-1310720,94,-56,-1,-1,0
1523632065297,-1310720,94,-56,-1,-1,0
1523632065332,-1114112,94,-56,-1,-1,0
1523632065332,-196608,94,-56,-1,-1,0
1523632065332,3276800,94,-56,-1,-1,0
1523632065332,8912896,94,-56,-1,-1,0
1523632065332,9961472,94,-56,-1,-1,0
1523632065372,3014656,90,-56,-1,-1,0
1523632065372,-4587520,90,-56,-1,-1,0
1523632065372,-6094848,90,-56,-1,-1,0
1523632065372,-3932160,90,-56,-1,-1,0
1523632065372,-2162688,90,-56,-1,-1,0
1523632065412,-1507328,90,-56,-1,-1,0
1523632065412,-1245184,90,-56,-1,-1,0
1523632065412,-1114112,90,-56,-1,-1,0
1523632065412,-1048576,90,-56,-1,-1,0
1523632065412,-1048576,90,-56,-1,-1,0
1523632065452,-1048576,90,-56,-1,-1,0
1523632065452,-1048576,90,-56,-1,-1,0
1523632065452,-851968,90,-56,-1,-1,0
1523632065452,-720896,90,-56,-1,-1,0
1523632065452,-393216,90,-56,-1,-1,0
1523632065492,0,90,-56,-1,-1,0
1523632065492,131072,90,-56,-1,-1,0
1523632065492,65536,90,-56,-1,-1,0
1523632065492,262144,90,-56,-1,-1,0
1523632065492,720896,90,-56,-1,-1,0
1523632065532,1310720,90,-56,-1,-1,0
1523632065532,1835008,90,-56,-1,-1,0
1523632065532,2490368,90,-56,-1,-1,0
1523632065532,3080192,90,-56,-1,-1,0
1523632065532,3538944,90,-56,-1,-1,0
1523632065572,3866624,90,-56,-1,-1,0
1523632065572,4325376,90,-56,-1,-1,0
1523632065572,4521984,90,-56,-1,-1,0
1523632065572,4325376,90,-56,-1,-1,0
1523632065572,3866624,90,-56,-1,-1,0
1523632065612,3276800,90,-56,-1,-1,0
1523632065612,2490368,90,-56,-1,-1,0
1523632065612,1769472,90,-56,-1,-1,0
1523632065612,1048576,90,-56,-1,-1,0
1523632065612,458752,90,-56,-1,-1,0
1523632065652,0,90,-56,-1,-1,0
1523632065652,-196608,90,-56,-1,-1,0
1523632065652,-262144,90,-56,-1,-1,0
1523632065652,-393216,90,-56,-1,-1,0
1523632065652,-458752,90,-56,-1,-1,0
1523632065692,-524288,90,-56,-1,-1,0
1523632065692,-589824,90,-56,-1,-1,0
1523632065692,-655360,90,-56,-1,-1,0
1523632065692,-655360,90,-56,-1,-1,0
1523632065692,-720896,90,-56,-1,-1,0
1523632065732,-786432,90,-56,-1,-1,0
1523632065732,-851968,90,-56,-1,-1,0
1523632065732,-983040,90,-56,-1,-1,0
1523632065732,-1048576,90,-56,-1,-1,0
1523632065732,-1048576,90,-56,-1,-1,0
1523632065772,-1048576,90,-56,-1,-1,0
1523632065772,-1048576,90,-56,-1,-1,0
1523632065772,-1048576,90,-56,-1,-1,0
1523632065772,-1114112,90,-56,-1,-1,0
1523632065772,-1179648,90,-56,-1,-1,0
1523632065812,-1114112,90,-56,-1,-1,0
1523632065812,-1114112,90,-56,-1,-1,0
1523632065812,-1114112,90,-56,-1,-1,0
1523632065812,-1048576,90,-56,-1,-1,0
1523632065812,-1179648,90,-56,-1,-1,0
1523632065852,-1376256,90,-56,-1,-1,0
1523632065852,-1441792,90,-56,-1,-1,0
1523632065852,-1376256,90,-56,-1,-1,0
1523632065852,-1310720,90,-56,-1,-1,0
1523632065852,-1310720,90,-56,-1,-1,0
1523632065892,-1310720,90,-56,-1,-1,0
1523632065892,-1310720,90,-56,-1,-1,0
1523632065892,-1245184,90,-56,-1,-1,0
1523632065892,-1179648,90,-56,-1,-1,0
1523632065892,-1245184,90,-56,-1,-1,0
1523632065937,-1310720,90,-56,-1,-1,0
1523632065937,-1179648,90,-56,-1,-1,0
1523632065937,-1179648,90,-56,-1,-1,0
1523632065937,-1441792,90,-56,-1,-1,0
1523632065937,-1769472,90,-56,-1,-1,0
1523632065972,-1835008,90,-56,-1,-1,0
1523632065972,-1638400,90,-56,-1,-1,0
1523632065972,-1245184,90,-56,-1,-1,0
1523632065972,-589824,90,-56,-1,-1,0
1523632065972,-196608,90,-56,-1,-1,0
1523632066012,-327680,90,-56,-1,-1,0
1523632066012,-720896,90,-56,-1,-1,0
1523632066012,-1048576,90,-56,-1,-1,0
1523632066012,-1245184,90,-56,-1,-1,0
1523632066012,-1310720,90,-56,-1,-1,0
1523632066052,-1245184,88,-56,-1,-1,0
1523632066052,-1179648,88,-56,-1,-1,0
1523632066052,-327680,88,-56,-1,-1,0
1523632066052,3211264,88,-56,-1,-1,0
1523632066052,8912896,88,-56,-1,-1,0
1523632066092,9895936,88,-56,-1,-1,0
1523632066092,3080192,88,-56,-1,-1,0
1523632066092,-4325376,88,-56,-1,-1,0
1523632066092,-5832704,88,-56,-1,-1,0
1523632066092,-3801088,88,-56,-1,-1,0
1523632066132,-2162688,88,-56,-1,-1,0
1523632066132,-1507328,88,-56,-1,-1,0
1523632066132,-1376256,88,-56,-1,-1,0
1523632066132,-1376256,88,-56,-1,-1,0
1523632066132,-1179648,88,-56,-1,-1,0
1523632066172,-983040,88,-56,-1,-1,0
1523632066172,-851968,88,-56,-1,-1,0
1523632066172,-851968,88,-56,-1,-1,0
1523632066172,-655360,88,-56,-1,-1,0
1523632066172,-458752,88,-56,-1,-1,0
1523632066212,-262144,88,-56,-1,-1,0
1523632066212,0,88,-56,-1,-1,0
1523632066212,262144,88,-56,-1,-1,0
1523632066212,524288,88,-56,-1,-1,0
1523632066212,917504,88,-56,-1,-1,0
1523632066252,1376256,88,-56,-1,-1,0
1523632066252,1769472,88,-56,-1,-1,0
1523632066252,2359296,88,-56,-1,-1,0
1523632066252,3080192,88,-56,-1,-1,0
1523632066252,3866624,88,-56,-1,-1,0
1523632066292,4521984,88,-56,-1,-1,0
1523632066292,5111808,88,-56,-1,-1,0
1523632066292,5505024,88,-56,-1,-1,0
1523632066292,5767168,88,-56,-1,-1,0
1523632066292,5636096,88,-56,-1,-1,0
1523632066332,5111808,88,-56,-1,-1,0
1523632066332,4325376,88,-56,-1,-1,0
1523632066332,3473408,88,-56,-1,-1,0
1523632066332,2555904,88,-56,-1,-1,0
1523632066332,1638400,88,-56,-1,-1,0
1523632066372,1048576,88,-56,-1,-1,0
1523632066372,655360,88,-56,-1,-1,0
1523632066372,393216,88,-56,-1,-1,0
1523632066372,196608,88,-56,-1,-1,0
1523632066372,131072,88,-56,-1,-1,0
1523632066412,131072,88,-56,-1,-1,0
1523632066412,0,88,-56,-1,-1,0
1523632066412,-65536,88,-56,-1,-1,0
1523632066412,-131072,88,-56,-1,-1,0
1523632066412,-196608,88,-56,-1,-1,0
1523632066452,-327680,88,-56,-1,-1,0
1523632066452,-458752,88,-56,-1,-1,0
1523632066452,-589824,88,-56,-1,-1,0
1523632066452,-655360,88,-56,-1,-1,0
1523632066452,-720896,88,-56,-1,-1,0
1523632066492,-786432,88,-56,-1,-1,0
1523632066492,-786432,88,-56,-1,-1,0
1523632066492,-917504,88,-56,-1,-1,0
1523632066492,-1048576,88,-56,-1,-1,0
1523632066492,-1048576,88,-56,-1,-1,0
1523632066532,-1048576,88,-56,-1,-1,0
1523632066532,-1114112,88,-56,-1,-1,0
1523632066532,-1179648,88,-56,-1,-1,0
1523632066532,-1179648,88,-56,-1,-1,0
1523632066532,-1114112,88,-56,-1,-1,0
1523632066577,-1114112,88,-56,-1,-1,0
1523632066577,-1179648,88,-56,-1,-1,0
1523632066577,-1179648,88,-56,-1,-1,0
1523632066577,-1245184,88,-56,-1,-1,0
1523632066577,-1245184,88,-56,-1,-1,0
1523632066612,-1245184,88,-56,-1,-1,0
1523632066612,-1245184,88,-56,-1,-1,0
1523632066612,-1179648,88,-56,-1,-1,0
1523632066612,-1179648,88,-56,-1,-1,0
1523632066612,-1245184,88,-56,-1,-1,0
1523632066652,-1441792,86,-56,-1,-1,0
1523632066652,-1703936,86,-56,-1,-1,0
1523632066652,-1835008,86,-56,-1,-1,0
1523632066652,-1769472,86,-56,-1,-1,0
1523632066652,-1310720,86,-56,-1,-1,0
1523632066692,-786432,86,-56,-1,-1,0
1523632066692,-458752,86,-56,-1,-1,0
1523632066692,-589824,86,-56,-1,-1,0
1523632066692,-983040,86,-56,-1,-1,0
1523632066692,-1245184,86,-56,-1,-1,0
1523632066732,-1310720,86,-56,-1,-1,0
1523632066732,-1245184,86,-56,-1,-1,0
1523632066732,-1114112,86,-56,-1,-1,0
1523632066732,-720896,86,-56,-1,-1,0
1523632066732,1572864,86,-56,-1,-1,0
1523632066772,6291456,86,-56,-1,-1,0
1523632066772,8454144,86,-56,-1,-1,0
1523632066772,3473408,86,-56,-1,-1,0
1523632066772,-4063232,86,-56,-1,-1,0
1523632066772,-6750208,86,-56,-1,-1,0
1523632066812,-4980736,86,-56,-1,-1,0
1523632066812,-2752512,86,-56,-1,-1,0
1523632066812,-1835008,86,-56,-1,-1,0
1523632066812,-1507328,86,-56,-1,-1,0
1523632066812,-1441792,86,-56,-1,-1,0
1523632066852,-1310720,86,-56,-1,-1,0
1523632066852,-1114112,86,-56,-1,-1,0
1523632066852,-983040,86,-56,-1,-1,0
1523632066852,-851968,86,-56,-1,-1,0
1523632066852,-720896,86,-56,-1,-1,0
1523632066892,-589824,86,-56,-1,-1,0
1523632066892,-458752,86,-56,-1,-1,0
1523632066892,-196608,86,-56,-1,-1,0
1523632066892,0,86,-56,-1,-1,0
1523632066892,196608,86,-56,-1,-1,0
1523632066932,524288,86,-56,-1,-1,0
1523632066932,917504,86,-56,-1,-1,0
1523632066932,1376256,86,-56,-1,-1,0
1523632066932,1900544,86,-56,-1,-1,0
1523632066932,2424832,86,-56,-1,-1,0
1523632066972,2949120,86,-56,-1,-1,0
1523632066972,3538944,86,-56,-1,-1,0
1523632066972,3932160,86,-56,-1,-1,0
1523632066972,4259840,86,-56,-1,-1,0
1523632066972,4390912,86,-56,-1,-1,0
1523632067012,4390912,86,-56,-1,-1,0
1523632067012,3997696,86,-56,-1,-1,0
1523632067012,3342336,86,-56,-1,-1,0
1523632067012,2490368,86,-56,-1,-1,0
1523632067012,1638400,86,-56,-1,-1,0
1523632067052,917504,86,-56,-1,-1,0
1523632067052,327680,86,-56,-1,-1,0
1523632067052,0,86,-56,-1,-1,0
1523632067052,-196608,86,-56,-1,-1,0
1523632067052,-262144,86,-56,-1,-1,0
1523632067092,-327680,86,-56,-1,-1,0
1523632067092,-458752,86,-56,-1,-1,0
1523632067092,-524288,86,-56,-1,-1,0
1523632067092,-589824,86,-56,-1,-1,0
1523632067092,-655360,86,-56,-1,-1,0
1523632067132,-655360,86,-56,-1,-1,0
1523632067132,-589824,86,-56,-1,-1,0
1523632067132,-589824,86,-56,-1,-1,0
1523632067132,-655360,86,-56,-1,-1,0
1523632067132,-786432,86,-56,-1,-1,0
1523632067172,-786432,86,-56,-1,-1,0
1523632067172,-917504,86,-56,-1,-1,0
1523632067172,-983040,86,-56,-1,-1,0
1523632067172,-1048576,86,-56,-1,-1,0
1523632067172,-1048576,86,-56,-1,-1,0
1523632067217,-1048576,86,-56,-1,-1,0
1523632067217,-1048576,86,-56,-1,-1,0
1523632067217,-1114112,86,-56,-1,-1,0
1523632067217,-1114112,86,-56,-1,-1,0
1523632067217,-1179648,86,-56,-1,-1,0
1523632067252,-1310720,86,-56,-1,-1,0
1523632067252,-1507328,86,-56,-1,-1,0
1523632067252,-1703936,86,-56,-1,-1,0
1523632067252,-1703936,86,-56,-1,-1,0
1523632067252,-1703936,86,-56,-1,-1,0
1523632067292,-1507328,83,-56,-1,-1,0
1523632067292,-1048576,83,-56,-1,-1,0
1523632067292,-589824,83,-56,-1,-1,0
1523632067292,-524288,83,-56,-1,-1,0
1523632067292,-786432,83,-56,-1,-1,0
1523632067332,-1114112,83,-56,-1,-1,0
1523632067332,-1310720,83,-56,-1,-1,0
1523632067332,-1310720,83,-56,-1,-1,0
1523632067332,-1179648,83,-56,-1,-1,0
1523632067332,-983040,83,-56,-1,-1,0
1523632067372,0,83,-56,-1,-1,0
1523632067372,3735552,83,-56,-1,-1,0
1523632067372,8454144,83,-56,-1,-1,0
1523632067372,7536640,83,-56,-1,-1,0
1523632067372,196608,83,-56,-1,-1,0
1523632067412,-5767168,83,-56,-1,-1,0
1523632067412,-5898240,83,-56,-1,-1,0
1523632067412,-3407872,83,-56,-1,-1,0
1523632067412,-1966080,83,-56,-1,-1,0
1523632067412,-1441792,83,-56,-1,-1,0
1523632067452,-1310720,83,-56,-1,-1,0
1523632067452,-1179648,83,-56,-1,-1,0
1523632067452,-1114112,83,-56,-1,-1,0
1523632067452,-983040,83,-56,-1,-1,0
1523632067452,-851968,83,-56,-1,-1,0
1523632067492,-720896,83,-56,-1,-1,0
1523632067492,-589824,83,-56,-1,-1,0
1523632067492,-458752,83,-56,-1,-1,0
1523632067492,-327680,83,-56,-1,-1,0
1523632067492,-65536,83,-56,-1,-1,0
1523632067532,196608,83,-56,-1,-1,0
1523632067532,458752,83,-56,-1,-1,0
1523632067532,786432,83,-56,-1,-1,0
1523632067532,1114112,83,-56,-1,-1,0
1523632067532,1572864,83,-56,-1,-1,0
1523632067572,2162688,83,-56,-1,-1,0
1523632067572,2752512,83,-56,-1,-1,0
1523632067572,3276800,83,-56,-1,-1,0
1523632067572,3670016,83,-56,-1,-1,0
1523632067572,3997696,83,-56,-1,-1,0
1523632067612,4128768,83,-56,-1,-1,0
1523632067612,4063232,83,-56,-1,-1,0
1523632067612,3801088,83,-56,-1,-1,0
1523632067612,3145728,83,-56,-1,-1,0
1523632067612,2359296,83,-56,-1,-1,0
1523632067652,1638400,83,-56,-1,-1,0
1523632067652,917504,83,-56,-1,-1,0
1523632067652,327680,83,-56,-1,-1,0
1523632067652,0,83,-56,-1,-1,0
1523632067652,-196608,83,-56,-1,-1,0
1523632067692,-327680,83,-56,-1,-1,0
1523632067692,-393216,83,-56,-1,-1,0
1523632067692,-458752,83,-56,-1,-1,0
1523632067692,-524288,83,-56,-1,-1,0
1523632067692,-589824,83,-56,-1,-1,0
1523632067732,-655360,83,-56,-1,-1,0
1523632067732,-655360,83,-56,-1,-1,0
1523632067732,-720896,83,-56,-1,-1,0
1523632067732,-720896,83,-56,-1,-1,0
1523632067732,-786432,83,-56,-1,-1,0
1523632067772,-851968,83,-56,-1,-1,0
1523632067772,-983040,83,-56,-1,-1,0
1523632067772,-983040,83,-56,-1,-1,0
1523632067772,-983040,83,-56,-1,-1,0
1523632067772,-1048576,83,-56,-1,-1,0
1523632067812,-1048576,83,-56,-1,-1,0
1523632067812,-1114112,83,-56,-1,-1,0
1523632067812,-1179648,83,-56,-1,-1,0
1523632067812,-1245184,83,-56,-1,-1,0
1523632067812,-1245184,83,-56,-1,-1,0
1523632067857,-1245184,83,-56,-1,-1,0
1523632067857,-1245184,83,-56,-1,-1,0
1523632067857,-1245184,83,-56,-1,-1,0
1523632067857,-1245184,83,-56,-1,-1,0
1523632067857,-1245184,83,-56,-1,-1,0
1523632067892,-1310720,83,-56,-1,-1,0
1523632067892,-1507328,83,-56,-1,-1,0
1523632067892,-1769472,83,-56,-1,-1,0
1523632067892,-1900544,83,-56,-1,-1,0
1523632067892,-1769472,83,-56,-1,-1,0
1523632067932,-1441792,83,-56,-1,-1,0
1523632067932,-983040,83,-56,-1,-1,0
1523632067932,-720896,83,-56,-1,-1,0
1523632067932,-786432,83,-56,-1,-1,0
1523632067932,-1114112,83,-56,-1,-1,0
1523632067972,-1376256,83,-56,-1,-1,0
1523632067972,-1441792,83,-56,-1,-1,0
1523632067972,-1441792,83,-56,-1,-1,0
1523632067972,-1179648,83,-56,-1,-1,0
1523632067972,262144,83,-56,-1,-1,0
1523632068012,4587520,83,-56,-1,-1,0
1523632068012,8978432,83,-56,-1,-1,0
1523632068012,7012352,83,-56,-1,-1,0
1523632068012,-655360,83,-56,-1,-1,0
1523632068012,-5898240,83,-56,-1,-1,0
1523632068052,-5308416,83,-56,-1,-1,0
1523632068052,-3014656,83,-56,-1,-1,0
1523632068052,-1835008,83,-56,-1,-1,0
1523632068052,-1441792,83,-56,-1,-1,0
1523632068052,-1376256,83,-56,-1,-1,0
1523632068092,-1245184,83,-56,-1,-1,0
1523632068092,-1114112,83,-56,-1,-1,0
1523632068092,-983040,83,-56,-1,-1,0
1523632068092,-917504,83,-56,-1,-1,0
1523632068092,-786432,83,-56,-1,-1,0
1523632068132,-524288,83,-56,-1,-1,0
1523632068132,-327680,83,-56,-1,-1,0
1523632068132,-131072,83,-56,-1,-1,0
1523632068132,65536,83,-56,-1,-1,0
1523632068132,262144,83,-56,-1,-1,0
1523632068172,458752,83,-56,-1,-1,0
1523632068172,917504,83,-56,-1,-1,0
1523632068172,1376256,83,-56,-1,-1,0
1523632068172,1769472,83,-56,-1,-1,0
1523632068172,2359296,83,-56,-1,-1,0
1523632068212,3014656,83,-56,-1,-1,0
1523632068212,3604480,83,-56,-1,-1,0
1523632068212,4128768,83,-56,-1,-1,0
1523632068212,4587520,83,-56,-1,-1,0
1523632068212,4915200,83,-56,-1,-1,0
1523632068252,4915200,83,-56,-1,-1,0
1523632068252,4587520,83,-56,-1,-1,0
1523632068252,3997696,83,-56,-1,-1,0
1523632068252,3211264,83,-56,-1,-1,0
1523632068252,2293760,83,-56,-1,-1,0
1523632068292,1507328,83,-56,-1,-1,0
1523632068292,786432,83,-56,-1,-1,0
1523632068292,327680,83,-56,-1,-1,0
1523632068292,65536,83,-56,-1,-1,0
1523632068292,0,83,-56,-1,-1,0
1523632068332,-196608,83,-56,-1,-1,0
1523632068332,-262144,83,-56,-1,-1,0
1523632068332,-393216,83,-56,-1,-1,0
1523632068332,-393216,83,-56,-1,-1,0
1523632068332,-393216,83,-56,-1,-1,0
1523632068372,-458752,83,-56,-1,-1,0
1523632068372,-524288,83,-56,-1,-1,0
1523632068372,-589824,83,-56,-1,-1,0
1523632068372,-655360,83,-56,-1,-1,0
1523632068372,-720896,83,-56,-1,-1,0
1523632068412,-851968,83,-56,-1,-1,0
1523632068412,-917504,83,-56,-1,-1,0
1523632068412,-917504,83,-56,-1,-1,0
1523632068412,-851968,83,-56,-1,-1,0
1523632068412,-786432,83,-56,-1,-1,0
1523632068452,-851968,83,-56,-1,-1,0
1523632068452,-983040,83,-56,-1,-1,0
1523632068452,-1114112,83,-56,-1,-1,0
1523632068452,-1114112,83,-56,-1,-1,0
1523632068452,-1048576,83,-56,-1,-1,0
1523632068497,-983040,83,-56,-1,-1,0
1523632068497,-1048576,83,-56,-1,-1,0
1523632068497,-1310720,83,-56,-1,-1,0
1523632068497,-1507328,83,-56,-1,-1,0
1523632068497,-1638400,83,-56,-1,-1,0
1523632068532,-1638400,83,-56,-1,-1,0
1523632068532,-1572864,83,-56,-1,-1,0
1523632068532,-1179648,83,-56,-1,-1,0
1523632068532,-720896,83,-56,-1,-1,0
1523632068532,-524288,83,-56,-1,-1,0
1523632068572,-655360,83,-56,-1,-1,0
1523632068572,-1048576,83,-56,-1,-1,0
1523632068572,-1310720,83,-56,-1,-1,0
1523632068572,-1310720,83,-56,-1,-1,0
1523632068572,-1310720,83,-56,-1,-1,0
1523632068612,-1245184,83,-56,-1,-1,0
1523632068612,-524288,83,-56,-1,-1,0
1523632068612,2228224,83,-56,-1,-1,0
1523632068612,6881280,83,-56,-1,-1,0
1523632068612,7536640,83,-56,-1,-1,0
1523632068652,1376256,83,-56,-1,-1,0
1523632068652,-5767168,83,-56,-1,-1,0
1523632068652,-7340032,83,-56,-1,-1,0
1523632068652,-5046272,83,-56,-1,-1,0
1523632068652,-2818048,83,-56,-1,-1,0
1523632068692,-1835008,83,-56,-1,-1,0
1523632068692,-1507328,83,-56,-1,-1,0
1523632068692,-1441792,83,-56,-1,-1,0
1523632068692,-1245184,83,-56,-1,-1,0
1523632068692,-1048576,83,-56,-1,-1,0
1523632068732,-851968,83,-56,-1,-1,0
1523632068732,-786432,83,-56,-1,-1,0
1523632068732,-655360,83,-56,-1,-1,0
1523632068732,-458752,83,-56,-1,-1,0
1523632068732,-327680,83,-56,-1,-1,0
1523632068772,-65536,83,-56,-1,-1,0
1523632068772,131072,83,-56,-1,-1,0
1523632068772,458752,83,-56,-1,-1,0
1523632068772,786432,83,-56,-1,-1,0
1523632068772,1114112,83,-56,-1,-1,0
1523632068812,1703936,83,-56,-1,-1,0
1523632068812,2359296,83,-56,-1,-1,0
1523632068812,3014656,83,-56,-1,-1,0
1523632068812,3670016,83,-56,-1,-1,0
1523632068812,4390912,83,-56,-1,-1,0
1523632068852,4849664,83,-56,-1,-1,0
1523632068852,5111808,83,-56,-1,-1,0
1523632068852,5046272,83,-56,-1,-1,0
1523632068852,4784128,83,-56,-1,-1,0
1523632068852,4194304,83,-56,-1,-1,0
1523632068892,3342336,83,-56,-1,-1,0
1523632068892,2359296,83,-56,-1,-1,0
1523632068892,1507328,83,-56,-1,-1,0
1523632068892,786432,83,-56,-1,-1,0
1523632068892,262144,83,-56,-1,-1,0
1523632068932,-65536,83,-56,-1,-1,0
1523632068932,-262144,83,-56,-1,-1,0
1523632068932,-393216,83,-56,-1,-1,0
1523632068932,-393216,83,-56,-1,-1,0
1523632068932,-393216,83,-56,-1,-1,0
1523632068972,-458752,83,-56,-1,-1,0
1523632068972,-458752,83,-56,-1,-1,0
1523632068972,-458752,83,-56,-1,-1,0
1523632068972,-393216,83,-56,-1,-1,0
1523632068972,-458752,83,-56,-1,-1,0
1523632069012,-524288,83,-56,-1,-1,0
1523632069012,-589824,83,-56,-1,-1,0
1523632069012,-720896,83,-56,-1,-1,0
1523632069012,-786432,83,-56,-1,-1,0
1523632069012,-786432,83,-56,-1,-1,0
1523632069052,-851968,83,-56,-1,-1,0
1523632069052,-917504,83,-56,-1,-1,0
1523632069052,-917504,83,-56,-1,-1,0
1523632069052,-983040,83,-56,-1,-1,0
1523632069052,-983040,83,-56,-1,-1,0
1523632069092,-983040,83,-56,-1,-1,0
1523632069092,-1048576,83,-56,-1,-1,0
1523632069092,-1114112,83,-56,-1,-1,0
1523632069092,-1179648,83,-56,-1,-1,0
1523632069092,-1245184,83,-56,-1,-1,0
1523632069137,-1376256,83,-56,-1,-1,0
1523632069137,-1572864,83,-56,-1,-1,0
1523632069137,-1769472,83,-56,-1,-1,0
1523632069137,-1835008,83,-56,-1,-1,0
1523632069137,-1703936,83,-56,-1,-1,0
1523632069172,-1310720,83,-56,-1,-1,0
1523632069172,-786432,83,-56,-1,-1,0
1523632069172,-458752,83,-56,-1,-1,0
1523632069172,-589824,83,-56,-1,-1,0
1523632069172,-917504,83,-56,-1,-1,0
1523632069212,-1114112,83,-56,-1,-1,0
1523632069212,-1245184,83,-56,-1,-1,0
1523632069212,-1310720,83,-56,-1,-1,0
1523632069212,-1245184,83,-56,-1,-1,0
1523632069212,-655360,83,-56,-1,-1,0
1523632069252,1835008,83,-56,-1,-1,0
1523632069252,6684672,83,-56,-1,-1,0
1523632069252,8519680,83,-56,-1,-1,0
1523632069252,3080192,83,-56,-1,-1,0
1523632069252,-4259840,83,-56,-1,-1,0
1523632069292,-6422528,83,-56,-1,-1,0
1523632069292,-4390912,83,-56,-1,-1,0
1523632069292,-2424832,83,-56,-1,-1,0
1523632069292,-1507328,83,-56,-1,-1,0
1523632069292,-1245184,83,-56,-1,-1,0
1523632069332,-1179648,83,-56,-1,-1,0
1523632069332,-1114112,83,-56,-1,-1,0
1523632069332,-917504,83,-56,-1,-1,0
1523632069332,-786432,83,-56,-1,-1,0
1523632069332,-720896,83,-56,-1,-1,0
1523632069372,-655360,83,-56,-1,-1,0
1523632069372,-524288,83,-56,-1,-1,0
1523632069372,-327680,83,-56,-1,-1,0
1523632069372,-131072,83,-56,-1,-1,0
1523632069372,65536,83,-56,-1,-1,0
1523632069412,393216,83,-56,-1,-1,0
1523632069412,786432,83,-56,-1,-1,0
1523632069412,1048576,83,-56,-1,-1,0
1523632069412,1310720,83,-56,-1,-1,0
1523632069412,1703936,83,-56,-1,-1,0
1523632069452,2228224,83,-56,-1,-1,0
1523632069452,2686976,83,-56,-1,-1,0
1523632069452,3080192,83,-56,-1,-1,0
1523632069452,3342336,83,-56,-1,-1,0
1523632069452,3538944,83,-56,-1,-1,0
1523632069492,3604480,83,-56,-1,-1,0
1523632069492,3473408,83,-56,-1,-1,0
1523632069492,3145728,83,-56,-1,-1,0
1523632069492,2621440,83,-56,-1,-1,0
1523632069492,1835008,83,-56,-1,-1,0
1523632069532,1114112,83,-56,-1,-1,0
1523632069532,589824,83,-56,-1,-1,0
1523632069532,262144,83,-56,-1,-1,0
1523632069532,65536,83,-56,-1,-1,0
1523632069532,0,83,-56,-1,-1,0
1523632069572,-131072,83,-56,-1,-1,0
1523632069572,-262144,83,-56,-1,-1,0
1523632069572,-327680,83,-56,-1,-1,0
1523632069572,-393216,83,-56,-1,-1,0
1523632069572,-393216,83,-56,-1,-1,0
1523632069612,-393216,83,-56,-1,-1,0
1523632069612,-393216,83,-56,-1,-1,0
1523632069612,-393216,83,-56,-1,-1,0
1523632069612,-458752,83,-56,-1,-1,0
1523632069612,-524288,83,-56,-1,-1,0
1523632069652,-589824,83,-56,-1,-1,0
1523632069652,-655360,83,-56,-1,-1,0
1523632069652,-720896,83,-56,-1,-1,0
1523632069652,-851968,83,-56,-1,-1,0
1523632069652,-851968,83,-56,-1,-1,0
1523632069692,-851968,83,-56,-1,-1,0
1523632069692,-983040,83,-56,-1,-1,0
1523632069692,-1048576,83,-56,-1,-1,0
1523632069692,-1048576,83,-56,-1,-1,0
1523632069692,-983040,83,-56,-1,-1,0
1523632069732,-1048576,83,-56,-1,-1,0
1523632069732,-1048576,83,-56,-1,-1,0
1523632069732,-1114112,83,-56,-1,-1,0
1523632069732,-1048576,83,-56,-1,-1,0
1523632069732,-1114112,83,-56,-1,-1,0
1523632069777,-1245184,83,-56,-1,-1,0
1523632069777,-1507328,83,-56,-1,-1,0
1523632069777,-1638400,83,-56,-1,-1,0
1523632069777,-1703936,83,-56,-1,-1,0
1523632069777,-1572864,83,-56,-1,-1,0
1523632069812,-1114112,83,-56,-1,-1,0
1523632069812,-524288,83,-56,-1,-1,0
1523632069812,-327680,83,-56,-1,-1,0
1523632069812,-589824,83,-56,-1,-1,0
1523632069812,-983040,83,-56,-1,-1,0
1523632069852,-1179648,83,-56,-1,-1,0
1523632069852,-1245184,83,-56,-1,-1,0
1523632069852,-1179648,83,-56,-1,-1,0
1523632069852,-851968,83,-56,-1,-1,0
1523632069852,1048576,83,-56,-1,-1,0
1523632069892,5898240,84,-56,-1,-1,0
1523632069892,9895936,84,-56,-1,-1,0
1523632069892,6881280,84,-56,-1,-1,0
1523632069892,-1048576,84,-56,-1,-1,0
1523632069892,-5439488,84,-56,-1,-1,0
1523632069932,-4456448,84,-56,-1,-1,0
1523632069932,-2359296,84,-56,-1,-1,0
1523632069932,-1507328,84,-56,-1,-1,0
1523632069932,-1310720,84,-56,-1,-1,0
1523632069932,-1179648,84,-56,-1,-1,0
1523632069972,-1114112,84,-56,-1,-1,0
1523632069972,-983040,84,-56,-1,-1,0
1523632069972,-917504,84,-56,-1,-1,0
1523632069972,-786432,84,-56,-1,-1,0
1523632069972,-589824,84,-56,-1,-1,0
1523632070012,-458752,84,-56,-1,-1,0
1523632070012,-327680,84,-56,-1,-1,0
1523632070012,-131072,84,-56,-1,-1,0
1523632070012,0,84,-56,-1,-1,0
1523632070012,262144,84,-56,-1,-1,0
1523632070052,589824,84,-56,-1,-1,0
1523632070052,917504,84,-56,-1,-1,0
1523632070052,1310720,84,-56,-1,-1,0
1523632070052,1835008,84,-56,-1,-1,0
